Id,SalePrice
1744,338387
1745,214809
1746,195287
1747,213366
1748,213840
1749,147848
1750,131120
1751,247081
1752,116493
1753,148559
1754,195300
1755,169321
1756,124278
1757,119084
1758,146820
1759,158441
1760,160752
1761,147443
1762,178001
1763,177998
1764,116751
1765,150327
1766,183308
1767,225386
1768,141208
1769,167695
1770,148411
1771,123545
1772,133018
1773,122282
1774,136005
1775,138052
1776,127061
1777,107158
1778,137808
1779,119902
1780,166623
1781,126541
1782,90711
1783,142501
1784,108723
1785,122594
1786,153802
1787,157864
1788,56974
1789,97863
1790,78585
1791,187571
1792,159544
1793,128320
1794,152590
1795,134952
1796,127864
1797,118962
1798,122060
1799,108366
1800,126114
1801,127210
1802,131434
1803,147923
1804,137876
1805,135189
1806,121998
1807,131098
1808,122142
1809,119577
1810,134876
1811,90586
1812,97660
1813,126264
1814,92520
1815,54741
1816,97206
1817,110781
1818,157655
1819,130292
1820,44268
1821,111214
1822,147847
1823,40758
1824,128264
1825,137137
1826,106976
1827,100940
1828,134734
1829,123862
1830,140578
1831,148193
1832,54019
1833,141879
1834,120992
1835,121397
1836,131804
1837,85796
1838,132786
1839,101901
1840,163203
1841,130758
1842,89666
1843,130889
1844,138951
1845,144822
1846,151551
1847,172683
1848,52823
1849,105877
1850,116937
1851,151135
1852,123254
1853,124825
1854,161925
1855,146452
1856,220319
1857,140592
1858,140600
1859,118262
1860,146701
1861,117670
1862,315049
1863,297420
1864,297517
1865,348693
1866,340185
1867,227641
1868,291146
1869,200977
1870,224337
1871,248488
1872,170410
1873,241007
1874,150772
1875,201200
1876,200744
1877,211499
1878,192232
1879,129787
1880,129456
1881,243159
1882,241e3
1883,188098
1884,207720
1885,236064
1886,289504
1887,208641
1888,270561
1889,165412
1890,113823
1891,130356
1892,97235
1893,127156
1894,120388
1895,135814
1896,125740
1897,118490
1898,116968
1899,164960
1900,159755
1901,175327
1902,159715
1903,211502
1904,150115
1905,202764
1906,131735
1907,221394
1908,112059
1909,129689
1910,118930
1911,223372
1912,346415
1913,139914
1914,51196
1915,326252
1916,68802
1917,240604
1918,140323
1919,173424
1920,154352
1921,408989
1922,328975
1923,229501
1924,221315
1925,192710
1926,394565
1927,132827
1928,153618
1929,123487
1930,131178
1931,142164
1932,143387
1933,189517
1934,180653
1935,167093
1936,192894
1937,182836
1938,171415
1939,245684
1940,191148
1941,166637
1942,181735
1943,207731
1944,355799
1945,401886
1946,137909
1947,349790
1948,163870
1949,243297
1950,183528
1951,245751
1952,204855
1953,163993
1954,183221
1955,135558
1956,316395
1957,154575
1958,294419
1959,142273
1960,115086
1961,121152
1962,97405
1963,105917
1964,106205
1965,142540
1966,136801
1967,289626
1968,430981
1969,393730
1970,433583
1971,508895
1972,376562
1973,260406
1974,332688
1975,580027
1976,261340
1977,353008
1978,358605
1979,339005
1980,199949
1981,343864
1982,221229
1983,204036
1984,160117
1985,225133
1986,205882
1987,178602
1988,172279
1989,190409
1990,207717
1991,234600
1992,214926
1993,166934
1994,239629
1995,182496
1996,249573
1997,310138
1998,324630
1999,269243
2000,310634
2001,262869
2002,247135
2003,257133
2004,277566
2005,222616
2006,223541
2007,248982
2008,213596
2009,196681
2010,190771
2011,135472
2012,169173
2013,176056
2014,184433
2015,203503
2016,189501
2017,192994
2018,114148
2019,135181
2020,100921
2021,103090
2022,183959
2023,144576
2024,264268
2025,353295
2026,173669
2027,158625
2028,152814
2029,172963
2030,275809
2031,236486
2032,261957
2033,260580
2034,169569
2035,227474
2036,198157
2037,211829
2038,325589
2039,227577
2040,284765
2041,304449
2042,208417
2043,176346
2044,165060
2045,207604
2046,148971
2047,146510
2048,138409
2049,138757
2050,176148
2051,102406
2052,124591
2053,148520
2054,96667
2055,153270
2056,143373
2057,112736
2058,210123
2059,130258
2060,171449
2061,177348
2062,129713
2063,118750
2064,138884
2065,119468
2066,162579
2067,98649
2068,131989
2069,89653
2070,115406
2071,93794
2072,119369
2073,133937
2074,159454
2075,152738
2076,117874
2077,150904
2078,126917
2079,130300
2080,117298
2081,128178
2082,109760
2083,142943
2084,109956
2085,119675
2086,120812
2087,121856
2088,98387
2089,77621
2090,123020
2091,111422
2092,120106
2093,114569
2094,105045
2095,147167
2096,81609
2097,97668
2098,152176
2099,55918
2100,59622
2101,110503
2102,125988
2103,102383
2104,135809
2105,126397
2106,65504
2107,187101
2108,116419
2109,112455
2110,126815
2111,140104
2112,142266
2113,124853
2114,127571
2115,165388
2116,112618
2117,153569
2118,121333
2119,116426
2120,114992
2121,92631
2122,115391
2123,82503
2124,161406
2125,125412
2126,155543
2127,155934
2128,125115
2129,90637
2130,139204
2131,153077
2132,116084
2133,119867
2134,120847
2135,97768
2136,78056
2137,107509
2138,131635
2139,150297
2140,141111
2141,155265
2142,125782
2143,142282
2144,128393
2145,138623
2146,169823
2147,140734
2148,131305
2149,147465
2150,228767
2151,115214
2152,166091
2153,170909
2154,103149
2155,140441
2156,269152
2157,228468
2158,230579
2159,204286
2160,174910
2161,238273
2162,458598
2163,350034
2164,243305
2165,205349
2166,158393
2167,221150
2168,199641
2169,197221
2170,222650
2171,154241
2172,131584
2173,165588
2174,224674
2175,288617
2176,315526
2177,238866
2178,208847
2179,139577
2180,222947
2181,190605
2182,225742
2183,187196
2184,120651
2185,120229
2186,146011
2187,149869
2188,151266
2189,285913
2190,79895
2191,77816
2192,89048
2193,109276
2194,103779
2195,108569
2196,104367
2197,106035
2198,149664
2199,170073
2200,158261
2201,155930
2202,214977
2203,148887
2204,189034
2205,131323
2206,142824
2207,223338
2208,273733
2209,249648
2210,119618
2211,113227
2212,121037
2213,107117
2214,129114
2215,102954
2216,149610
2217,68608
2218,67065
2219,59841
2220,57041
2221,328794
2222,290991
2223,278714
2224,208653
2225,118881
2226,190989
2227,187376
2228,265225
2229,249519
2230,154846
2231,216335
2232,174420
2233,176373
2234,237318
2235,219777
2236,258981
2237,324438
2238,202222
2239,110104
2240,156887
2241,151976
2242,120661
2243,122834
2244,102592
2245,97806
2246,141678
2247,109082
2248,122122
2249,118451
2250,128003
2251,112114
2252,179351
2253,151703
2254,176228
2255,184021
2256,174891
2257,201825
2258,160131
2259,176731
2260,150331
2261,189275
2262,213613
2263,384228
2264,540531
2265,174520
2266,325710
2267,389493
2268,441721
2269,147364
2270,188789
2271,213264
2272,192497
2273,161251
2274,181515
2275,157572
2276,187634
2277,185136
2278,147874
2279,127167
2280,120138
2281,168389
2282,189545
2283,108245
2284,116314
2285,140442
2286,125273
2287,359669
2288,276635
2289,388421
2290,502230
2291,326120
2292,444833
2293,521488
2294,417464
2295,502671
2296,292576
2297,342346
2298,322315
2299,351747
2300,335244
2301,302800
2302,250746
2303,236489
2304,247063
2305,195012
2306,194304
2307,197153
2308,230821
2309,283979
2310,208711
2311,197320
2312,174225
2313,170387
2314,170452
2315,172928
2316,192765
2317,190192
2318,175067
2319,175432
2320,180264
2321,236997
2322,172919
2323,188806
2324,172072
2325,208649
2326,170799
2327,203815
2328,222853
2329,192440
2330,182634
2331,351826
2332,412102
2333,323756
2334,256710
2335,270464
2336,326691
2337,205382
2338,271575
2339,210455
2340,408752
2341,217575
2342,231337
2343,226763
2344,218611
2345,235677
2346,216236
2347,202504
2348,243061
2349,185305
2350,320542
2351,269970
2352,253441
2353,254366
2354,138182
2355,145191
2356,147330
2357,186847
2358,195692
2359,133193
2360,114816
2361,146222
2362,278224
2363,131889
2364,146233
2365,219550
2366,187790
2367,222372
2368,218806
2369,223025
2370,171819
2371,168240
2372,192488
2373,287484
2374,325685
2375,256947
2376,283531
2377,341457
2378,148665
2379,207561
2380,147063
2381,166647
2382,199550
2383,203980
2384,248864
2385,160246
2386,133457
2387,132970
2388,101073
2389,116290
2390,149217
2391,143332
2392,114450
2393,165319
2394,143070
2395,199147
2396,144252
2397,221062
2398,131467
2399,65631
2400,67377
2401,119761
2402,134234
2403,142270
2404,151162
2405,156033
2406,137029
2407,125595
2408,139036
2409,121933
2410,168569
2411,116335
2412,152717
2413,130252
2414,162855
2415,131100
2416,127105
2417,129458
2418,132009
2419,125741
2420,120376
2421,139414
2422,109715
2423,111158
2424,156200
2425,204347
2426,127905
2427,132801
2428,172359
2429,114308
2430,133343
2431,107143
2432,146178
2433,144588
2434,136948
2435,154110
2436,106145
2437,104315
2438,119332
2439,100287
2440,123108
2441,87602
2442,94604
2443,122794
2444,127207
2445,87273
2446,133128
2447,181343
2448,129553
2449,112277
2450,149704
2451,119563
2452,188956
2453,95760
2454,114777
2455,115303
2456,139606
2457,137956
2458,127332
2459,109372
2460,137131
2461,130315
2462,138397
2463,126276
2464,179195
2465,147117
2466,118618
2467,130513
2468,84931
2469,83027
2470,184697
2471,221316
2472,168841
2473,119624
2474,72976
2475,219132
2476,118894
2477,125844
2478,154290
2479,106482
2480,154132
2481,121434
2482,129008
2483,110652
2484,124643
2485,127137
2486,154718
2487,171055
2488,158997
2489,149360
2490,140527
2491,93266
2492,184828
2493,148999
2494,140447
2495,89852
2496,223971
2497,152957
2498,108328
2499,85947
2500,124357
2501,135072
2502,142601
2503,97578
2504,170572
2505,226506
2506,251432
2507,293488
2508,253181
2509,212494
2510,211756
2511,171566
2512,209670
2513,216254
2514,258506
2515,150740
2516,176478
2517,149601
2518,154969
2519,231940
2520,216338
2521,185906
2522,223222
2523,117797
2524,134293
2525,146478
2526,134981
2527,115815
2528,127495
2529,136241
2530,125370
2531,261842
2532,226670
2533,193866
2534,228503
2535,301983
2536,229684
2537,235791
2538,178742
2539,183588
2540,172473
2541,178380
2542,163293
2543,125112
2544,119737
2545,132482
2546,127550
2547,133607
2548,143601
2549,158795
2550,1434739
2551,146431
2552,126113
2553,73658
2554,92207
2555,122360
2556,99929
2557,102342
2558,141619
2559,140322
2560,150746
2561,148988
2562,149432
2563,156930
2564,198113
2565,138393
2566,164365
2567,143869
2568,207728
2569,241660
2570,116840
2571,200489
2572,150265
2573,228982
2574,269718
2575,134769
2576,119020
2577,142769
2578,81198
2579,57375
2580,83531
2581,92361
2582,85567
2583,291305
2584,168622
2585,183976
2586,221021
2587,200803
2588,142713
2589,145849
2590,196520
2591,207626
2592,210519
2593,247660
2594,174248
2595,196211
2596,286385
2597,183677
2598,273657
2599,320702
2600,149247
2601,141178
2602,80441
2603,90994
2604,86182
2605,77569
2606,140877
2607,207545
2608,187311
2609,168249
2610,108514
2611,116884
2612,155949
2613,128326
2614,121956
2615,153086
2616,145856
2617,188356
2618,207114
2619,188621
2620,188286
2621,173770
2622,182977
2623,241718
2624,301458
2625,317236
2626,171754
2627,165308
2628,526677
2629,540963
2630,385409
2631,538904
2632,426264
2633,326131
2634,442999
2635,158760
2636,177033
2637,180655
2638,270874
2639,182663
2640,151609
2641,103549
2642,194993
2643,104093
2644,118853
2645,107011
2646,92986
2647,102440
2648,141334
2649,146443
2650,134204
2651,138318
2652,422886
2653,248245
2654,260551
2655,410342
2656,311245
2657,355861
2658,303481
2659,302793
2660,356959
2661,353593
2662,368672
2663,283525
2664,269082
2665,329416
2666,281083
2667,164079
2668,172032
2669,173501
2670,271111
2671,177875
2672,191093
2673,204046
2674,196795
2675,169220
2676,187528
2677,196660
2678,251153
2679,268384
2680,282060
2681,407677
2682,311154
2683,559149
2684,315428
2685,323427
2686,249845
2687,319489
2688,211622
2689,208649
2690,462161
2691,193022
2692,140448
2693,194401
2694,129816
2695,189397
2696,180613
2697,187381
2698,169856
2699,175907
2700,155399
2701,141759
2702,107334
2703,113590
2704,138564
2705,118914
2706,107185
2707,115182
2708,132966
2709,105306
2710,126958
2711,301592
2712,390346
2713,172970
2714,149206
2715,170937
2716,144537
2717,197836
2718,221357
2719,155793
2720,169748
2721,131747
2722,161284
2723,140651
2724,127833
2725,129451
2726,148406
2727,169459
2728,170553
2729,147283
2730,148111
2731,125683
2732,132801
2733,155821
2734,142691
2735,134443
2736,138856
2737,118482
2738,132439
2739,157103
2740,134956
2741,142545
2742,152873
2743,153572
2744,158123
2745,140678
2746,135455
2747,142724
2748,121722
2749,130152
2750,128298
2751,134892
2752,179182
2753,147473
2754,216615
2755,134721
2756,92703
2757,71310
2758,89284
2759,163487
2760,122050
2761,142591
2762,143438
2763,182909
2764,142505
2765,288147
2766,113869
2767,86599
2768,126766
2769,131019
2770,136098
2771,107165
2772,108522
2773,155676
2774,142380
2775,109632
2776,140501
2777,147623
2778,105144
2779,118085
2780,92922
2781,94357
2782,97918
2783,98587
2784,122983
2785,127515
2786,66624
2787,123015
2788,74077
2789,160028
2790,89844
2791,113900
2792,56093
2793,152999
2794,97909
2795,121329
2796,100343
2797,199726
2798,108384
2799,116393
2800,71163
2801,103663
2802,129722
2803,176090
2804,130194
2805,95959
2806,84013
2807,160198
2808,149473
2809,134339
2810,126749
2811,158320
2812,165475
2813,172422
2814,158969
2815,93911
2816,233809
2817,148830
2818,133458
2819,159286
2820,137378
2821,100103
2822,183519
2823,349008
2824,174267
2825,145077
2826,130911
2827,129919
2828,227409
2829,206968
2830,229100
2831,171767
2832,256490
2833,300941
2834,220089
2835,221574
2836,190712
2837,160485
2838,150545
2839,174474
2840,204169
2841,203923
2842,227843
2843,152245
2844,169453
2845,124674
2846,211380
2847,207969
2848,216979
2849,195934
2850,276164
2851,213953
2852,233643
2853,235321
2854,139990
2855,200713
2856,198299
2857,185455
2858,203259
2859,114094
2860,130480
2861,124072
2862,188354
2863,130401
2864,249872
2865,141189
2866,135482
2867,99209
2868,98796
2869,103482
2870,117353
2871,83228
2872,52733
2873,97626
2874,139654
2875,122699
2876,169742
2877,143205
2878,170408
2879,135514
2880,103046
2881,150528
2882,178737
2883,198440
2884,197733
2885,192837
2886,241633
2887,96623
2888,139492
2889,57392
2890,80340
2891,141117
2892,39544
2893,66820
2894,48248
2895,342291
2896,287292
2897,204373
2898,140505
2899,203172
2900,157867
2901,214912
2902,175326
2903,325800
2904,348538
2905,77891
2906,194955
2907,108088
2908,127625
2909,141721
2910,78439
2911,77996
2912,144402
2913,80680
2914,76326
2915,84556
2916,79983
2917,168093
2918,118954
2919,223624
