Id,SalePrice
1731,116708
1732,128370
1733,110918
1734,120211
1735,120932
1736,108070
1737,269882
1738,275882
1739,220893
1740,229006
1741,210850
1742,164284
1743,173868
1744,362018
1745,215878
1746,177024
1747,220892
1748,209528
1749,148992
1750,123041
1751,247038
1752,116483
1753,153121
1754,190086
1755,172113
1756,122976
1757,121320
1758,146778
1759,168177
1760,165379
1761,148334
1762,169519
1763,193608
1764,122510
1765,138356
1766,187564
1767,205033
1768,136690
1769,162968
1770,154860
1771,121020
1772,130863
1773,127134
1774,141821
1775,141603
1776,129457
1777,105814
1778,136177
1779,131029
1780,163838
1781,122320
1782,88661
1783,140427
1784,121263
1785,121464
1786,134348
1787,160385
1788,66008
1789,92533
1790,89088
1791,171943
1792,150706
1793,130577
1794,155290
1795,137289
1796,137255
1797,108905
1798,121943
1799,109693
1800,135914
1801,122958
1802,131385
1803,148694
1804,138713
1805,133700
1806,114297
1807,130832
1808,128886
1809,128473
1810,139118
1811,105759
1812,96027
1813,129410
1814,98176
1815,55277
1816,100405
1817,117436
1818,152743
1819,135424
1820,52975
1821,114855
1822,150639
1823,44072
1824,125888
1825,144818
1826,119668
1827,101906
1828,127073
1829,108908
1830,139626
1831,143075
1832,63482
1833,141425
1834,125225
1835,116927
1836,115717
1837,90910
1838,132674
1839,101173
1840,141139
1841,138692
1842,102883
1843,132184
1844,149182
1845,144165
1846,154570
1847,181507
1848,54312
1849,112653
1850,120910
1851,152463
1852,132013
1853,134063
1854,164951
1855,155095
1856,229875
1857,142512
1858,127420
1859,121273
1860,146862
1861,120648
1862,294987
1863,275265
1864,278687
1865,360196
1866,338848
1867,209065
1868,278786
1869,200484
1870,215126
1871,260869
1872,184693
1873,246647
1874,152928
1875,197732
1876,205881
1877,205940
1878,203535
1879,135072
1880,127302
1881,232042
1882,237968
1883,185276
1884,200178
1885,224848
1886,280725
1887,214404
1888,251223
1889,185094
1890,118356
1891,132946
1892,99791
1893,132491
1894,126491
1895,139752
1896,127993
1897,126488
1898,118733
1899,163766
1900,147264
1901,174608
1902,158444
1903,215317
1904,153664
1905,197272
1906,122710
1907,201490
1908,107769
1909,134037
1910,118595
1911,223878
1912,341427
1913,144607
1914,51011
1915,332152
1916,61020
1917,230733
1918,140151
1919,174725
1920,151587
1921,394698
1922,324949
1923,244881
1924,237621
1925,194195
1926,367922
1927,129948
1928,163919
1929,119035
1930,133900
1931,139849
1932,136792
1933,197760
1934,179084
1935,175854
1936,195355
1937,188574
1938,172650
1939,249808
1940,190949
1941,167735
1942,173321
1943,223497
1944,393317
1945,401823
1946,128360
1947,335816
1948,162091
1949,251542
1950,178332
1951,223919
1952,195603
1953,167506
1954,185340
1955,135326
1956,269217
1957,148398
1958,262539
1959,143938
1960,114986
1961,127541
1962,96045
1963,102108
1964,107471
1965,141474
1966,135388
1967,291447
1968,424069
1969,383714
1970,411787
1971,500469
1972,375949
1973,288877
1974,338535
1975,485280
1976,265852
1977,338267
1978,349496
1979,318047
1980,227975
1981,329355
1982,221602
1983,209827
1984,168899
1985,229703
1986,208767
1987,189595
1988,178599
1989,192403
1990,205207
1991,235675
1992,210715
1993,165979
1994,210181
1995,179964
1996,255724
1997,322530
1998,284308
1999,298583
2000,300589
2001,292605
2002,238645
2003,251510
2004,282781
2005,232054
2006,214825
2007,237365
2008,231745
2009,210413
2010,191377
2011,139945
2012,178414
2013,179757
2014,189380
2015,211293
2016,194503
2017,191738
2018,122131
2019,133849
2020,96045
2021,102970
2022,193079
2023,147367
2024,287348
2025,350632
2026,180962
2027,166414
2028,150970
2029,169520
2030,255114
2031,225393
2032,239037
2033,235610
2034,167702
2035,225769
2036,199744
2037,221332
2038,323306
2039,230561
2040,275673
2041,311733
2042,208217
2043,172078
2044,165491
2045,199745
2046,157998
2047,140117
2048,143530
2049,146066
2050,165470
2051,103198
2052,124171
2053,147727
2054,99152
2055,158066
2056,155774
2057,112132
2058,215970
2059,140843
2060,173103
2061,161122
2062,127652
2063,122464
2064,140402
2065,120830
2066,166592
2067,102249
2068,143322
2069,83610
2070,112643
2071,95643
2072,131222
2073,127778
2074,158997
2075,147364
2076,112163
2077,158140
2078,126555
2079,126467
2080,114650
2081,120878
2082,117698
2083,147172
2084,106898
2085,118171
2086,120237
2087,115827
2088,96298
2089,78811
2090,117599
2091,113444
2092,124217
2093,111173
2094,106913
2095,150903
2096,87652
2097,97019
2098,142213
2099,57307
2100,66344
2101,113605
2102,117508
2103,112304
2104,134315
2105,132547
2106,74292
2107,185647
2108,118806
2109,113703
2110,119983
2111,125818
2112,142387
2113,122775
2114,133507
2115,157409
2116,106312
2117,142046
2118,127229
2119,117854
2120,113285
2121,86005
2122,121305
2123,80862
2124,148694
2125,124585
2126,164704
2127,164725
2128,116469
2129,82425
2130,137071
2131,140970
2132,110270
2133,120724
2134,128561
2135,96618
2136,85679
2137,110789
2138,139034
2139,142455
2140,134284
2141,152342
2142,131142
2143,153053
2144,122191
2145,142303
2146,170502
2147,152134
2148,129962
2149,138253
2150,237942
2151,116299
2152,161301
2153,157229
2154,101062
2155,134733
2156,254451
2157,226300
2158,246435
2159,210388
2160,191112
2161,224068
2162,349181
2163,352571
2164,237957
2165,218500
2166,159404
2167,220791
2168,202993
2169,195809
2170,208827
2171,156716
2172,130965
2173,178665
2174,219548
2175,279718
2176,303453
2177,231129
2178,206316
2179,138218
2180,205335
2181,196171
2182,223592
2183,193142
2184,119273
2185,136261
2186,140721
2187,145121
2188,146441
2189,250448
2190,76789
2191,77042
2192,86457
2193,111047
2194,105221
2195,116832
2196,107418
2197,118406
2198,149904
2199,186470
2200,151004
2201,145878
2202,213762
2203,146110
2204,183934
2205,128393
2206,139217
2207,220776
2208,261677
2209,249414
2210,125011
2211,110336
2212,119359
2213,107496
2214,142056
2215,101984
2216,146758
2217,51147
2218,71670
2219,64162
2220,59805
2221,331394
2222,294330
2223,268248
2224,195813
2225,118576
2226,176695
2227,186742
2228,275531
2229,252024
2230,157135
2231,216486
2232,179708
2233,188457
2234,247624
2235,225591
2236,247566
2237,290706
2238,198549
2239,101809
2240,152213
2241,167447
2242,123863
2243,127965
2244,107840
2245,100432
2246,141443
2247,105340
2248,117109
2249,118585
2250,125776
2251,95756
2252,176835
2253,154476
2254,178458
2255,183411
2256,164346
2257,198523
2258,159365
2259,179768
2260,138800
2261,208523
2262,220656
2263,413059
2264,491104
2265,176344
2266,321767
2267,370287
2268,564300
2269,148037
2270,193756
2271,201283
2272,193658
2273,154600
2274,181731
2275,155494
2276,186145
2277,181501
2278,141227
2279,133123
2280,108439
2281,161683
2282,179951
2283,107688
2284,118800
2285,136314
2286,124091
2287,370982
2288,273808
2289,350481
2290,453576
2291,334502
2292,423066
2293,459778
2294,402942
2295,444003
2296,275449
2297,370634
2298,360121
2299,340485
2300,315396
2301,332547
2302,247733
2303,242150
2304,252565
2305,205157
2306,198603
2307,211307
2308,235605
2309,287258
2310,216881
2311,205328
2312,172771
2313,174436
2314,172835
2315,184246
2316,197693
2317,193479
2318,185266
2319,186579
2320,180099
2321,238088
2322,185913
2323,199137
2324,186629
2325,208572
2326,180259
2327,198809
2328,217786
2329,194784
2330,181232
2331,335719
2332,378452
2333,303203
2334,262242
2335,298944
2336,289092
2337,192457
2338,249785
2339,217980
2340,368801
2341,214833
2342,232837
2343,235218
2344,205080
2345,229277
2346,214751
2347,201083
2348,242667
2349,189695
2350,319159
2351,273769
2352,248652
2353,248289
2354,145806
2355,148493
2356,154409
2357,184584
2358,200083
2359,125628
2360,112654
2361,140363
2362,256926
2363,132861
2364,144844
2365,201257
2366,198505
2367,215508
2368,220317
2369,207704
2370,167982
2371,155838
2372,195609
2373,301199
2374,303313
2375,247840
2376,285853
2377,306790
2378,158251
2379,193952
2380,151727
2381,173938
2382,201772
2383,195517
2384,238088
2385,159908
2386,133919
2387,134150
2388,102112
2389,121006
2390,163275
2391,142774
2392,116526
2393,171894
2394,145846
2395,198970
2396,144517
2397,216184
2398,131414
2399,69679
2400,70904
2401,129322
2402,142495
2403,143574
2404,159519
2405,156846
2406,135944
2407,122789
2408,143085
2409,120671
2410,164870
2411,113003
2412,156099
2413,131434
2414,172719
2415,138797
2416,123567
2417,134914
2418,139052
2419,130329
2420,121493
2421,150347
2422,108536
2423,119405
2424,154428
2425,184756
2426,134428
2427,130397
2428,182446
2429,111757
2430,127926
2431,111018
2432,152445
2433,146038
2434,136809
2435,149465
2436,109960
2437,106096
2438,124086
2439,99024
2440,120805
2441,82985
2442,92967
2443,122762
2444,139992
2445,92104
2446,140982
2447,178538
2448,134938
2449,110851
2450,153133
2451,127189
2452,187557
2453,95418
2454,128617
2455,124699
2456,122738
2457,137612
2458,131473
2459,110517
2460,139741
2461,126413
2462,130201
2463,127271
2464,161348
2465,137374
2466,118594
2467,128480
2468,92029
2469,90810
2470,187745
2471,204207
2472,151310
2473,118445
2474,77670
2475,199652
2476,114588
2477,129455
2478,155110
2479,106822
2480,151627
2481,123788
2482,123648
2483,112574
2484,121081
2485,132041
2486,166359
2487,169926
2488,158466
2489,156965
2490,144980
2491,93608
2492,210345
2493,171339
2494,147552
2495,91504
2496,236723
2497,146676
2498,114592
2499,84718
2500,132146
2501,136170
2502,141428
2503,105199
2504,170264
2505,240670
2506,239305
2507,263898
2508,238978
2509,219260
2510,218868
2511,174923
2512,212547
2513,228877
2514,297291
2515,156694
2516,181088
2517,152405
2518,164587
2519,244626
2520,220524
2521,184175
2522,228927
2523,118210
2524,140949
2525,144279
2526,142087
2527,121347
2528,139063
2529,127723
2530,128925
2531,251818
2532,224032
2533,192335
2534,239648
2535,277074
2536,248133
2537,252529
2538,185850
2539,186889
2540,187981
2541,185103
2542,171426
2543,124836
2544,120138
2545,142216
2546,121459
2547,123894
2548,146341
2549,166729
2550,629486
2551,147146
2552,131858
2553,74286
2554,91143
2555,123053
2556,99025
2557,105286
2558,128009
2559,142991
2560,158430
2561,147503
2562,152374
2563,144664
2564,205253
2565,152740
2566,181536
2567,141968
2568,197272
2569,240978
2570,121510
2571,199895
2572,154834
2573,223508
2574,294624
2575,130246
2576,127711
2577,136419
2578,81168
2579,57611
2580,78705
2581,91234
2582,92227
2583,292935
2584,181621
2585,199011
2586,216670
2587,197127
2588,139825
2589,147701
2590,192333
2591,239921
2592,213898
2593,252300
2594,173885
2595,205047
2596,277294
2597,194642
2598,285070
2599,406182
2600,139319
2601,130888
2602,79342
2603,94410
2604,83114
2605,77129
2606,139680
2607,188996
2608,171638
2609,164417
2610,101772
2611,137385
2612,160640
2613,123205
2614,122712
2615,153296
2616,146479
2617,175754
2618,196250
2619,189630
2620,182282
2621,170826
2622,173152
2623,225576
2624,300883
2625,276654
2626,173341
2627,156151
2628,527368
2629,525577
2630,396738
2631,480705
2632,410235
2633,316610
2634,451837
2635,155325
2636,169059
2637,180561
2638,259145
2639,179397
2640,143160
2641,106983
2642,176961
2643,104151
2644,115337
2645,108350
2646,97580
2647,105324
2648,140717
2649,158814
2650,127234
2651,145797
2652,391047
2653,243799
2654,267865
2655,411040
2656,329638
2657,370103
2658,317062
2659,305915
2660,384672
2661,347106
2662,380127
2663,303014
2664,283014
2665,311699
2666,280919
2667,177696
2668,176564
2669,183061
2670,255205
2671,185386
2672,197335
2673,197330
2674,199228
2675,179296
2676,191308
2677,196083
2678,218440
2679,281182
2680,296874
2681,374897
2682,311617
2683,487323
2684,313759
2685,309959
2686,253541
2687,286210
2688,211993
2689,207361
2690,391902
2691,194200
2692,144816
2693,209408
2694,136715
2695,200439
2696,192362
2697,185439
2698,180840
2699,172550
2700,159265
2701,150824
2702,113565
2703,122949
2704,146346
2705,114059
2706,109044
2707,121697
2708,134830
2709,102110
2710,129929
2711,314189
2712,383207
2713,173654
2714,148202
2715,168801
2716,142980
2717,217532
2718,222290
2719,162963
2720,172982
2721,133215
2722,160509
2723,139935
2724,135600
2725,132294
2726,147397
2727,180658
2728,197350
2729,149661
2730,149053
2731,122244
2732,137839
2733,158504
2734,146010
2735,144108
2736,140122
2737,119345
2738,135620
2739,149464
2740,134017
2741,146535
2742,159084
2743,153356
2744,157177
2745,138723
2746,137404
2747,152744
2748,123089
2749,129712
2750,129807
2751,137568
2752,184702
2753,147091
2754,186981
2755,138121
2756,93125
2757,68808
2758,93429
2759,173661
2760,123496
2761,141052
2762,140739
2763,181095
2764,143682
2765,275925
2766,108870
2767,88458
2768,129122
2769,137271
2770,127672
2771,102053
2772,109303
2773,178288
2774,147603
2775,109999
2776,144859
2777,157656
2778,97270
2779,123876
2780,92959
2781,96004
2782,104671
2783,105285
2784,120473
2785,135881
2786,65806
2787,120452
2788,75784
2789,156918
2790,94519
2791,116780
2792,58360
2793,137598
2794,101988
2795,116806
2796,97142
2797,202596
2798,97599
2799,118653
2800,70416
2801,98041
2802,130184
2803,167617
2804,128483
2805,94111
2806,82052
2807,189040
2808,148869
2809,124760
2810,123972
2811,162319
2812,168428
2813,157634
2814,160123
2815,98015
2816,222888
2817,163320
2818,133303
2819,177232
2820,145049
2821,110562
2822,187936
2823,279268
2824,166514
2825,154686
2826,137279
2827,133449
2828,228105
2829,201387
2830,236165
2831,175884
2832,247672
2833,311275
2834,230445
2835,237116
2836,191848
2837,153426
2838,155371
2839,184886
2840,200524
2841,201038
2842,235796
2843,148072
2844,162589
2845,121292
2846,204480
2847,218659
2848,221274
2849,197079
2850,257211
2851,211505
2852,235716
2853,235713
2854,139657
2855,201511
2856,201121
2857,187915
2858,206156
2859,123142
2860,136029
2861,130640
2862,196337
2863,132695
2864,269333
2865,149139
2866,138242
2867,105082
2868,98935
2869,99025
2870,126482
2871,86092
2872,54813
2873,100126
2874,135204
2875,112735
2876,154104
2877,148126
2878,156786
2879,142120
2880,104834
2881,142325
2882,185955
2883,202627
2884,190280
2885,188889
2886,231301
2887,96781
2888,143224
2889,60396
2890,80817
2891,138582
2892,38531
2893,65099
2894,48226
2895,338803
2896,283381
2897,210209
2898,142277
2899,202536
2900,159175
2901,203586
2902,175154
2903,315233
2904,345387
2905,61776
2906,192088
2907,109928
2908,132030
2909,145972
2910,76893
2911,78674
2912,156059
2913,77042
2914,76212
2915,80884
2916,78988
2917,168572
2918,119738
2919,212719
