Id,SalePrice
1689,187774
1690,190311
1691,181969
1692,252370
1693,165518
1694,175077
1695,164167
1696,272348
1697,171870
1698,343348
1699,332922
1700,265451
1701,278e3
1702,245995
1703,245655
1704,276003
1705,235527
1706,196296
1707,222147
1708,213380
1709,256406
1710,215515
1711,269249
1712,256404
1713,281904
1714,224711
1715,206464
1716,193662
1717,179076
1718,142918
1719,218771
1720,224056
1721,148801
1722,113290
1723,154227
1724,219658
1725,237743
1726,179916
1727,148213
1728,141266
1729,169265
1730,161080
1731,109698
1732,122287
1733,112636
1734,129079
1735,91603
1736,93542
1737,295268
1738,271539
1739,239810
1740,217055
1741,197351
1742,167423
1743,159605
1744,347514
1745,217001
1746,183159
1747,220648
1748,222574
1749,126028
1750,130458
1751,244812
1752,113254
1753,152559
1754,199687
1755,170585
1756,135376
1757,116918
1758,142265
1759,158345
1760,164144
1761,147251
1762,187964
1763,189489
1764,112792
1765,163083
1766,184382
1767,235384
1768,139239
1769,163718
1770,147785
1771,124110
1772,130345
1773,112452
1774,148448
1775,128683
1776,127557
1777,105213
1778,141523
1779,139096
1780,156874
1781,123290
1782,80955
1783,143843
1784,109926
1785,126314
1786,120024
1787,141362
1788,51003
1789,98773
1790,76425
1791,169933
1792,163113
1793,134384
1794,151622
1795,131675
1796,121796
1797,113546
1798,122862
1799,97545
1800,122117
1801,122258
1802,107254
1803,150663
1804,129269
1805,125674
1806,125162
1807,146079
1808,123560
1809,126770
1810,140194
1811,107514
1812,113541
1813,141629
1814,111727
1815,60205
1816,92623
1817,115347
1818,153030
1819,124697
1820,35318
1821,101856
1822,155442
1823,42878
1824,125865
1825,153468
1826,107244
1827,113281
1828,134563
1829,115568
1830,155644
1831,155108
1832,25442
1833,144248
1834,115786
1835,137776
1836,130965
1837,88005
1838,109826
1839,104778
1840,149084
1841,127467
1842,75898
1843,143103
1844,133420
1845,148919
1846,154336
1847,162169
1848,62283
1849,101303
1850,106438
1851,145050
1852,112345
1853,105398
1854,161105
1855,155298
1856,220512
1857,136334
1858,137162
1859,107860
1860,150858
1861,115902
1862,307320
1863,286231
1864,286330
1865,374624
1866,349787
1867,222612
1868,294625
1869,207103
1870,224433
1871,247132
1872,172826
1873,239024
1874,143565
1875,187163
1876,195570
1877,207156
1878,192284
1879,135715
1880,126035
1881,243620
1882,241151
1883,185825
1884,209859
1885,227691
1886,292673
1887,211621
1888,268979
1889,174571
1890,103708
1891,114514
1892,95532
1893,127446
1894,111688
1895,132586
1896,123811
1897,126608
1898,103148
1899,153473
1900,159114
1901,199026
1902,178529
1903,251473
1904,151277
1905,197470
1906,150889
1907,220161
1908,109046
1909,119802
1910,121140
1911,236602
1912,336912
1913,136509
1914,50656
1915,327777
1916,82413
1917,239619
1918,137597
1919,158438
1920,158789
1921,399687
1922,346697
1923,234753
1924,220377
1925,190417
1926,387264
1927,131902
1928,175793
1929,117282
1930,121835
1931,121990
1932,130298
1933,193593
1934,185909
1935,163261
1936,201145
1937,184580
1938,173551
1939,265555
1940,198691
1941,166803
1942,161722
1943,229709
1944,384072
1945,414441
1946,138095
1947,152674
1948,173251
1949,236688
1950,181207
1951,234483
1952,205293
1953,179378
1954,178035
1955,133778
1956,297559
1957,158869
1958,254796
1959,138924
1960,101087
1961,123110
1962,93590
1963,105437
1964,108668
1965,138243
1966,141062
1967,309128
1968,434651
1969,411865
1970,415678
1971,474337
1972,374331
1973,282900
1974,335423
1975,165843
1976,283742
1977,370725
1978,348861
1979,342173
1980,213644
1981,364924
1982,234835
1983,209128
1984,170486
1985,235349
1986,216269
1987,202361
1988,171928
1989,192746
1990,208642
1991,244259
1992,226689
1993,161204
1994,232875
1995,177990
1996,268427
1997,309430
1998,321789
1999,297992
2000,321879
2001,291219
2002,256222
2003,256163
2004,287205
2005,232357
2006,227546
2007,256014
2008,234505
2009,206827
2010,196790
2011,135997
2012,178736
2013,168874
2014,178669
2015,215053
2016,191290
2017,194201
2018,98162
2019,137145
2020,78851
2021,93218
2022,216362
2023,144996
2024,288502
2025,369126
2026,176200
2027,161027
2028,160487
2029,168062
2030,257146
2031,223143
2032,239256
2033,244807
2034,179996
2035,241820
2036,198306
2037,225470
2038,313604
2039,229543
2040,302591
2041,315085
2042,208268
2043,185289
2044,165755
2045,202747
2046,166761
2047,136817
2048,138093
2049,136921
2050,168725
2051,97186
2052,121666
2053,144913
2054,92962
2055,162754
2056,129801
2057,103511
2058,211817
2059,132786
2060,188760
2061,178573
2062,133849
2063,121464
2064,146448
2065,116465
2066,175521
2067,90396
2068,154287
2069,90846
2070,123042
2071,91575
2072,139609
2073,115543
2074,179934
2075,167319
2076,113764
2077,161131
2078,130155
2079,124971
2080,119436
2081,120076
2082,129164
2083,154419
2084,116582
2085,123244
2086,112296
2087,122322
2088,101950
2089,86465
2090,118834
2091,131204
2092,132665
2093,121259
2094,96264
2095,171429
2096,90247
2097,99226
2098,168398
2099,60193
2100,49092
2101,111777
2102,86760
2103,111096
2104,112079
2105,128671
2106,85403
2107,187641
2108,122041
2109,124929
2110,123430
2111,148201
2112,146226
2113,126904
2114,129189
2115,170775
2116,126974
2117,155586
2118,123664
2119,125475
2120,94649
2121,79071
2122,124549
2123,98600
2124,162011
2125,120625
2126,152051
2127,292401
2128,125192
2129,57787
2130,143444
2131,115674
2132,118291
2133,125865
2134,109225
2135,98477
2136,81745
2137,110541
2138,140939
2139,143343
2140,151221
2141,168899
2142,131125
2143,150179
2144,141623
2145,141657
2146,190196
2147,143978
2148,121676
2149,132114
2150,235624
2151,119788
2152,177556
2153,185667
2154,106055
2155,129113
2156,273481
2157,230104
2158,240579
2159,214565
2160,181826
2161,236717
2162,402645
2163,363724
2164,241235
2165,202509
2166,159735
2167,230376
2168,210492
2169,194123
2170,239197
2171,165566
2172,141138
2173,193451
2174,223825
2175,270922
2176,312609
2177,230606
2178,208721
2179,127149
2180,225063
2181,191388
2182,227886
2183,199204
2184,120961
2185,108944
2186,171510
2187,139687
2188,153731
2189,257731
2190,91242
2191,69369
2192,83677
2193,107487
2194,91203
2195,48632
2196,97709
2197,123122
2198,161153
2199,206281
2200,155329
2201,146060
2202,199381
2203,138692
2204,197123
2205,137994
2206,155557
2207,233215
2208,271721
2209,270167
2210,123320
2211,124242
2212,123397
2213,110893
2214,138641
2215,103689
2216,155292
2217,84012
2218,90466
2219,61170
2220,44714
2221,328351
2222,297583
2223,281502
2224,200154
2225,119346
2226,180746
2227,182998
2228,275047
2229,250435
2230,167126
2231,211408
2232,179290
2233,175759
2234,237170
2235,217093
2236,261057
2237,313466
2238,197837
2239,124041
2240,144023
2241,151151
2242,127128
2243,124304
2244,116946
2245,121458
2246,140388
2247,119566
2248,123178
2249,119390
2250,130035
2251,129668
2252,189558
2253,156877
2254,183604
2255,190032
2256,160749
2257,211677
2258,147589
2259,176270
2260,144543
2261,206839
2262,232251
2263,399567
2264,508428
2265,165439
2266,343203
2267,417841
2268,526587
2269,153894
2270,194763
2271,215140
2272,193158
2273,157091
2274,182251
2275,168203
2276,182076
2277,186514
2278,147365
2279,115344
2280,108441
2281,146955
2282,164528
2283,104259
2284,104492
2285,143615
2286,116159
2287,373630
2288,280997
2289,364038
2290,458392
2291,343601
2292,436776
2293,474561
2294,401293
2295,474341
2296,286042
2297,364451
2298,359015
2299,343380
2300,332886
2301,322477
2302,264709
2303,248837
2304,247050
2305,202816
2306,203840
2307,210803
2308,238944
2309,296339
2310,208431
2311,202797
2312,192870
2313,177544
2314,186015
2315,178381
2316,202872
2317,208921
2318,181512
2319,186900
2320,184888
2321,240700
2322,186355
2323,202580
2324,178261
2325,213211
2326,175080
2327,199457
2328,221164
2329,194024
2330,185477
2331,350102
2332,407026
2333,326611
2334,272220
2335,291466
2336,318252
2337,203541
2338,265677
2339,213541
2340,395617
2341,208206
2342,234882
2343,234885
2344,221709
2345,227217
2346,211543
2347,205316
2348,248827
2349,200581
2350,316938
2351,273543
2352,254711
2353,253380
2354,168275
2355,156465
2356,152800
2357,200981
2358,205759
2359,144036
2360,112950
2361,158544
2362,266461
2363,129010
2364,148347
2365,211462
2366,186488
2367,216697
2368,217496
2369,222133
2370,168924
2371,152588
2372,187311
2373,284366
2374,297074
2375,245190
2376,275438
2377,328931
2378,156376
2379,214493
2380,141687
2381,164591
2382,204171
2383,191109
2384,227534
2385,148281
2386,120438
2387,124963
2388,98451
2389,97802
2390,157619
2391,125405
2392,116699
2393,179232
2394,141186
2395,215842
2396,135088
2397,224921
2398,124009
2399,78581
2400,72206
2401,136102
2402,136716
2403,148992
2404,155745
2405,154117
2406,137644
2407,117282
2408,129574
2409,110950
2410,177911
2411,115517
2412,157980
2413,125506
2414,173925
2415,137095
2416,132211
2417,144352
2418,140452
2419,117729
2420,123667
2421,543531
2422,108033
2423,118077
2424,143700
2425,198509
2426,134337
2427,139198
2428,191522
2429,99409
2430,121228
2431,100864
2432,151097
2433,152754
2434,139867
2435,162507
2436,108799
2437,100952
2438,116756
2439,85336
2440,127295
2441,76715
2442,93157
2443,134609
2444,131742
2445,87527
2446,147452
2447,186737
2448,135802
2449,117996
2450,162006
2451,98495
2452,199767
2453,103648
2454,119034
2455,118288
2456,169477
2457,162444
2458,133434
2459,122054
2460,143442
2461,136927
2462,135792
2463,132728
2464,194223
2465,131754
2466,105421
2467,102539
2468,90534
2469,95213
2470,196203
2471,216510
2472,171158
2473,110232
2474,62602
2475,216583
2476,121039
2477,118355
2478,157406
2479,101668
2480,162944
2481,120328
2482,95607
2483,96101
2484,122703
2485,127919
2486,158080
2487,163278
2488,164649
2489,150772
2490,140139
2491,94078
2492,181642
2493,150642
2494,139314
2495,84489
2496,219900
2497,157322
2498,114836
2499,82951
2500,126591
2501,138910
2502,140761
2503,107882
2504,692295
2505,241739
2506,243453
2507,280273
2508,240492
2509,216231
2510,211315
2511,177561
2512,214231
2513,216004
2514,298271
2515,153095
2516,172531
2517,148417
2518,153434
2519,240316
2520,218941
2521,177974
2522,227694
2523,106259
2524,132313
2525,167711
2526,154806
2527,119075
2528,140634
2529,25039
2530,125839
2531,266471
2532,226543
2533,192677
2534,247413
2535,289103
2536,242630
2537,255094
2538,187863
2539,182499
2540,187102
2541,178002
2542,163271
2543,96176
2544,112385
2545,138071
2546,120230
2547,125877
2548,142279
2549,159339
2550,807622
2551,141526
2552,137503
2553,65733
2554,97336
2555,108049
2556,95969
2557,92674
2558,156679
2559,151402
2560,153609
2561,145612
2562,168130
2563,170594
2564,224508
2565,158625
2566,176709
2567,153552
2568,227496
2569,247622
2570,118491
2571,203532
2572,164133
2573,231056
2574,24924
2575,145986
2576,154215
2577,254496
2578,67978
2579,50772
2580,78389
2581,99073
2582,102403
2583,292480
2584,184790
2585,183836
2586,222928
2587,208153
2588,146222
2589,153183
2590,190820
2591,236026
2592,218996
2593,254289
2594,180392
2595,194946
2596,291323
2597,184175
2598,293679
2599,413406
2600,769123
2601,121985
2602,81665
2603,104291
2604,96471
2605,74897
2606,141037
2607,207792
2608,192346
2609,149113
2610,99401
2611,164081
2612,155517
2613,121076
2614,115238
2615,151496
2616,140364
2617,188556
2618,197430
2619,197840
2620,188402
2621,165798
2622,174888
2623,234776
2624,294979
2625,288032
2626,175496
2627,167663
2628,499468
2629,516541
2630,395974
2631,485042
2632,421027
2633,328992
2634,448272
2635,132453
2636,165303
2637,166809
2638,265555
2639,198423
2640,149310
2641,96573
2642,173339
2643,106673
2644,102455
2645,108922
2646,95600
2647,96106
2648,158621
2649,143078
2650,135254
2651,135452
2652,391698
2653,261493
2654,265741
2655,419875
2656,321491
2657,362690
2658,324805
2659,316201
2660,363160
2661,366512
2662,384333
2663,284077
2664,288744
2665,340343
2666,295962
2667,172208
2668,181951
2669,192287
2670,271873
2671,183486
2672,196908
2673,205090
2674,197069
2675,181799
2676,193389
2677,204860
2678,227589
2679,269177
2680,294495
2681,412012
2682,311849
2683,509078
2684,324585
2685,331429
2686,248513
2687,299290
2688,212552
2689,203131
2690,385876
2691,193249
2692,156726
2693,208280
2694,140639
2695,200848
2696,185647
2697,191334
2698,197862
2699,179209
2700,150681
2701,130840
2702,90766
2703,106805
2704,147788
2705,114238
2706,84019
2707,95908
2708,143085
2709,112236
2710,138927
2711,471549
2712,411833
2713,170965
2714,150200
2715,180701
2716,134350
2717,191685
2718,217078
2719,165069
2720,183274
2721,130118
2722,156e3
2723,133642
2724,113909
2725,127392
2726,151611
2727,180159
2728,178778
2729,156046
2730,157573
2731,131281
2732,146384
2733,160183
2734,113771
2735,141220
2736,142096
2737,131860
2738,136298
2739,153976
2740,136748
2741,142637
2742,157922
2743,162919
2744,170809
2745,140427
2746,141705
2747,146171
2748,107837
2749,130193
2750,122138
2751,137238
2752,175872
2753,149368
2754,227396
2755,136441
2756,85581
2757,58534
2758,85791
2759,176514
2760,128604
2761,141706
2762,137554
2763,184859
2764,132419
2765,285024
2766,137116
2767,81080
2768,133308
2769,143512
2770,129350
2771,91313
2772,103174
2773,186782
2774,161693
2775,116731
2776,151840
2777,164098
2778,122014
2779,130483
2780,101308
2781,109353
2782,102330
2783,126227
2784,129519
2785,142231
2786,62619
2787,129479
2788,79871
2789,166936
2790,101587
2791,68437
2792,72457
2793,158814
2794,98549
2795,118897
2796,106582
2797,230582
2798,116376
2799,107811
2800,69772
2801,103405
2802,126023
2803,182202
2804,118419
2805,104031
2806,73235
2807,202268
2808,158302
2809,129432
2810,128734
2811,171975
2812,172273
2813,146535
2814,157927
2815,104092
2816,220088
2817,150633
2818,130114
2819,163241
2820,132411
2821,99112
2822,174547
2823,318898
2824,178086
2825,143913
2826,136247
2827,133866
2828,230115
2829,212708
2830,228640
2831,172693
2832,253726
2833,310409
2834,235151
2835,229970
2836,197993
2837,165652
2838,150989
2839,162310
2840,205290
2841,196429
2842,224010
2843,147064
2844,178991
2845,127236
2846,207578
2847,204840
2848,211648
2849,188351
2850,267722
2851,199581
2852,229512
2853,231298
2854,134518
2855,201443
2856,198777
2857,192547
2858,207205
2859,89105
2860,140153
2861,125058
2862,183163
2863,135904
2864,245470
2865,145763
2866,135529
2867,106922
2868,95533
2869,109597
2870,104027
2871,71804
2872,61820
2873,95867
2874,154625
2875,129843
2876,169261
2877,164677
2878,189575
2879,151274
2880,112846
2881,143696
2882,192438
2883,192997
2884,185407
2885,188786
2886,255960
2887,105438
2888,155310
2889,57307
2890,89614
2891,149920
2892,29674
2893,62780
2894,30246
2895,336596
2896,286277
2897,219793
2898,126542
2899,194509
2900,165176
2901,205426
2902,154979
2903,315523
2904,338752
2905,83798
2906,188218
2907,100927
2908,117752
2909,136859
2910,83710
2911,76801
2912,159982
2913,78268
2914,77823
2915,88662
2916,81639
2917,172887
2918,122530
2919,228460
